2020-12-25 19:13:27,736 [INFO] from akka.event.slf4j.Slf4jLogger in application-akka.actor.default-dispatcher-6 - Slf4jLogger started
2020-12-25 19:13:28,310 [INFO] from play.api.Play in Thread-0 - Application started (Prod) (no global state)
2020-12-25 19:13:28,747 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Enabling HTTP/2 on Akka HTTP server...
2020-12-25 19:13:28,748 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Listening for HTTP on /[0:0:0:0:0:0:0:0]:8080
2020-12-25 19:13:29,197 [INFO] from com.jpro.activity in application-akka.actor.default-dispatcher-9 - Starting the server
2020-12-25 19:13:29,198 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-9 -  *** Starting JPro: https://www.jpro.one/ ***
2020-12-25 19:13:29,198 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-9 - OS: Windows 10
2020-12-25 19:13:29,209 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-9 - JPro: 2020.1.1
2020-12-25 19:13:29,209 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-9 - Java version: 15
2020-12-25 19:13:29,209 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-9 - JVM: 15 Oracle Corporation
2020-12-25 19:13:29,222 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-9 - redirected OUT / ERR
2020-12-25 19:13:29,222 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-9 - installed SLF4JBridge
2020-12-25 19:13:29,236 [INFO] from com.jpro.internal.server.MonocleInitializer$ in application-akka.actor.default-dispatcher-9 - screen: null
2020-12-25 19:13:29,765 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-9 - finished init!
2020-12-25 19:13:29,766 [INFO] from com.jpro.internal.server.Initializer$ in JavaFX Application Thread - JavaFX version: 15.0.0.2-jpro+0-2020-09-30-150835
2020-12-25 19:13:29,798 [INFO] from com.jpro.internal.chart.model.ChartJSONImExporter in JavaFX Application Thread - Nothing to import
2020-12-25 19:13:29,799 [INFO] from com.jpro.internal.chart.model.DynamicDataModel in JavaFX Application Thread - Started Monitoring chart data...
2020-12-25 19:13:30,715 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-6 - application requested: 0!default
2020-12-25 19:13:30,726 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-6 - Creating Application: 0!default
2020-12-25 19:13:30,728 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-6 - remoteAddress 0:0:0:0:0:0:0:1
2020-12-25 19:13:30,729 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-6 - host          localhost:8080
2020-12-25 19:13:30,729 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-6 - uri           /app/0!default
2020-12-25 19:13:31,079 [INFO] from com.jpro.internal.server.ViewSerializerActor in JavaFX Application Thread - appdef: AppByMain(default,sample.Main,None,NamedClassLoader(system),false) clientinfo: ClientInfo(http://localhost:8080/,http://localhost:8080/app/default,1496.0,723.0,false,en-US,List(en-US, en),,Map(Webstorm-91a5c09 -> 8725eb96-f9b8-42ab-bfda-39f985199439, Phpstorm-1349f765 -> a06e5e8a-0dec-4479-b8e3-9be386be9261),Map(Host -> List(localhost:8080), Cookie -> List(Webstorm-91a5c09=8725eb96-f9b8-42ab-bfda-39f985199439; Phpstorm-1349f765=a06e5e8a-0dec-4479-b8e3-9be386be9261), Origin -> List(http://localhost:8080), Pragma -> List(no-cache), Upgrade -> List(websocket), Connection -> List(Upgrade), User-Agent -> List(Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.284), Cache-Control -> List(no-cache), Remote-Address -> List(0:0:0:0:0:0:0:1:51250), Timeout-Access -> List(<function1>), Accept-Encoding -> List(gzip, deflate, br), Accept-Language -> List(en-US,en;q=0.9), Raw-Request-URI -> List(/app/0!default), Tls-Session-Info -> List(Session(1608916409085|SSL_NULL_WITH_NULL_NULL)), Sec-WebSocket-Key -> List(3+LGnAt2zBucr+/xqC/M1w==), UpgradeToWebSocket -> List(), Sec-WebSocket-Version -> List(13), Sec-WebSocket-Extensions -> List(permessage-deflate; client_max_window_bits)))out: Actor[akka://application/system/Materializers/StreamSupervisor-0/$$f-actorRefSource#-188096238]
2020-12-25 19:13:31,692 [INFO] from com.jpro.meta.stream.Util$ in JavaFX Application Thread - 
2020-12-25 19:13:31,740 [INFO] from com.jpro.JS in JavaFX Application Thread - received msg: new MainID: 597 userid: 2115117044
2020-12-25 20:33:12,406 [INFO] from akka.event.slf4j.Slf4jLogger in application-akka.actor.default-dispatcher-6 - Slf4jLogger started
2020-12-25 20:33:12,949 [INFO] from play.api.Play in Thread-0 - Application started (Prod) (no global state)
2020-12-25 20:33:13,371 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Enabling HTTP/2 on Akka HTTP server...
2020-12-25 20:33:13,372 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Listening for HTTP on /[0:0:0:0:0:0:0:0]:8080
2020-12-25 20:33:13,948 [INFO] from com.jpro.activity in application-akka.actor.default-dispatcher-7 - Starting the server
2020-12-25 20:33:13,948 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-7 -  *** Starting JPro: https://www.jpro.one/ ***
2020-12-25 20:33:13,948 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-7 - OS: Windows 10
2020-12-25 20:33:13,955 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-7 - JPro: 2020.1.1
2020-12-25 20:33:13,955 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-7 - Java version: 15
2020-12-25 20:33:13,955 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-7 - JVM: 15 Oracle Corporation
2020-12-25 20:33:13,967 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-7 - redirected OUT / ERR
2020-12-25 20:33:13,967 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-7 - installed SLF4JBridge
2020-12-25 20:33:13,979 [INFO] from com.jpro.internal.server.MonocleInitializer$ in application-akka.actor.default-dispatcher-7 - screen: null
2020-12-25 20:33:14,454 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-7 - finished init!
2020-12-25 20:33:14,454 [INFO] from com.jpro.internal.server.Initializer$ in JavaFX Application Thread - JavaFX version: 15.0.0.2-jpro+0-2020-09-30-150835
2020-12-25 20:33:14,574 [INFO] from com.jpro.internal.chart.model.ChartJSONImExporter in JavaFX Application Thread - Imported chart data Fri Dec 25 20:33:14 EET 2020
2020-12-25 20:33:14,576 [INFO] from com.jpro.internal.chart.model.DynamicDataModel in JavaFX Application Thread - Started Monitoring chart data...
2020-12-25 20:33:15,325 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-11 - application requested: 0!default
2020-12-25 20:33:15,336 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-11 - Creating Application: 0!default
2020-12-25 20:33:15,339 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-11 - remoteAddress 0:0:0:0:0:0:0:1
2020-12-25 20:33:15,340 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-11 - host          localhost:8080
2020-12-25 20:33:15,340 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-11 - uri           /app/0!default
2020-12-25 20:33:15,592 [INFO] from com.jpro.internal.server.ViewSerializerActor in JavaFX Application Thread - appdef: AppByMain(default,sample.Main,None,NamedClassLoader(system),false) clientinfo: ClientInfo(http://localhost:8080/,http://localhost:8080/app/default,910.0,712.0,false,en-US,List(en-US, en),,Map(Webstorm-91a5c09 -> 8725eb96-f9b8-42ab-bfda-39f985199439, Phpstorm-1349f765 -> a06e5e8a-0dec-4479-b8e3-9be386be9261),Map(Host -> List(localhost:8080), Cookie -> List(Webstorm-91a5c09=8725eb96-f9b8-42ab-bfda-39f985199439; Phpstorm-1349f765=a06e5e8a-0dec-4479-b8e3-9be386be9261), Origin -> List(http://localhost:8080), Pragma -> List(no-cache), Upgrade -> List(websocket), Connection -> List(Upgrade), User-Agent -> List(Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.284), Cache-Control -> List(no-cache), Remote-Address -> List(0:0:0:0:0:0:0:1:52422), Timeout-Access -> List(<function1>), Accept-Encoding -> List(gzip, deflate, br), Accept-Language -> List(en-US,en;q=0.9), Raw-Request-URI -> List(/app/0!default), Tls-Session-Info -> List(Session(1608921193836|SSL_NULL_WITH_NULL_NULL)), Sec-WebSocket-Key -> List(CNIJOAUZxsqY8+ZyQGcc4w==), UpgradeToWebSocket -> List(), Sec-WebSocket-Version -> List(13), Sec-WebSocket-Extensions -> List(permessage-deflate; client_max_window_bits)))out: Actor[akka://application/system/Materializers/StreamSupervisor-0/$$f-actorRefSource#-579026968]
2020-12-25 20:33:16,479 [INFO] from com.jpro.JS in JavaFX Application Thread - received msg: new MainID: 3375 userid: 2120517497
2020-12-25 20:37:18,159 [INFO] from akka.event.slf4j.Slf4jLogger in application-akka.actor.default-dispatcher-5 - Slf4jLogger started
2020-12-25 20:37:18,699 [INFO] from play.api.Play in Thread-0 - Application started (Prod) (no global state)
2020-12-25 20:37:19,128 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Enabling HTTP/2 on Akka HTTP server...
2020-12-25 20:37:19,129 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Listening for HTTP on /[0:0:0:0:0:0:0:0]:8080
2020-12-25 20:37:19,680 [INFO] from com.jpro.activity in application-akka.actor.default-dispatcher-6 - Starting the server
2020-12-25 20:37:19,680 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-6 -  *** Starting JPro: https://www.jpro.one/ ***
2020-12-25 20:37:19,680 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-6 - OS: Windows 10
2020-12-25 20:37:19,687 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-6 - JPro: 2020.1.1
2020-12-25 20:37:19,687 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-6 - Java version: 15
2020-12-25 20:37:19,687 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-6 - JVM: 15 Oracle Corporation
2020-12-25 20:37:19,698 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-6 - redirected OUT / ERR
2020-12-25 20:37:19,698 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-6 - installed SLF4JBridge
2020-12-25 20:37:19,710 [INFO] from com.jpro.internal.server.MonocleInitializer$ in application-akka.actor.default-dispatcher-6 - screen: null
2020-12-25 20:37:20,157 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-6 - finished init!
2020-12-25 20:37:20,157 [INFO] from com.jpro.internal.server.Initializer$ in JavaFX Application Thread - JavaFX version: 15.0.0.2-jpro+0-2020-09-30-150835
2020-12-25 20:37:20,280 [INFO] from com.jpro.internal.chart.model.ChartJSONImExporter in JavaFX Application Thread - Imported chart data Fri Dec 25 20:37:20 EET 2020
2020-12-25 20:37:20,283 [INFO] from com.jpro.internal.chart.model.DynamicDataModel in JavaFX Application Thread - Started Monitoring chart data...
2020-12-25 20:37:20,993 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - application requested: 0!default
2020-12-25 20:37:21,009 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - Creating Application: 0!default
2020-12-25 20:37:21,013 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - remoteAddress 0:0:0:0:0:0:0:1
2020-12-25 20:37:21,013 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - host          localhost:8080
2020-12-25 20:37:21,013 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - uri           /app/0!default
2020-12-25 20:37:21,280 [INFO] from com.jpro.internal.server.ViewSerializerActor in JavaFX Application Thread - appdef: AppByMain(default,sample.Main,None,NamedClassLoader(system),false) clientinfo: ClientInfo(http://localhost:8080/,http://localhost:8080/app/default,1496.0,754.0,false,en-US,List(en-US, en),,Map(Webstorm-91a5c09 -> 8725eb96-f9b8-42ab-bfda-39f985199439, Phpstorm-1349f765 -> a06e5e8a-0dec-4479-b8e3-9be386be9261),Map(Host -> List(localhost:8080), Cookie -> List(Webstorm-91a5c09=8725eb96-f9b8-42ab-bfda-39f985199439; Phpstorm-1349f765=a06e5e8a-0dec-4479-b8e3-9be386be9261), Origin -> List(http://localhost:8080), Pragma -> List(no-cache), Upgrade -> List(websocket), Connection -> List(Upgrade), User-Agent -> List(Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.284), Cache-Control -> List(no-cache), Remote-Address -> List(0:0:0:0:0:0:0:1:52493), Timeout-Access -> List(<function1>), Accept-Encoding -> List(gzip, deflate, br), Accept-Language -> List(en-US,en;q=0.9), Raw-Request-URI -> List(/app/0!default), Tls-Session-Info -> List(Session(1608921439570|SSL_NULL_WITH_NULL_NULL)), Sec-WebSocket-Key -> List(xfVd8pLuerFesfPWVSqq1A==), UpgradeToWebSocket -> List(), Sec-WebSocket-Version -> List(13), Sec-WebSocket-Extensions -> List(permessage-deflate; client_max_window_bits)))out: Actor[akka://application/system/Materializers/StreamSupervisor-0/$$f-actorRefSource#-1835204914]
2020-12-25 20:37:22,212 [INFO] from com.jpro.JS in JavaFX Application Thread - received msg: new MainID: 3375 userid: 1282289344
2020-12-25 20:43:37,916 [INFO] from akka.event.slf4j.Slf4jLogger in application-akka.actor.default-dispatcher-5 - Slf4jLogger started
2020-12-25 20:43:38,455 [INFO] from play.api.Play in Thread-0 - Application started (Prod) (no global state)
2020-12-25 20:43:38,876 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Enabling HTTP/2 on Akka HTTP server...
2020-12-25 20:43:38,877 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Listening for HTTP on /[0:0:0:0:0:0:0:0]:8080
2020-12-25 20:43:39,451 [INFO] from com.jpro.activity in application-akka.actor.default-dispatcher-5 - Starting the server
2020-12-25 20:43:39,451 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-5 -  *** Starting JPro: https://www.jpro.one/ ***
2020-12-25 20:43:39,451 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-5 - OS: Windows 10
2020-12-25 20:43:39,457 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-5 - JPro: 2020.1.1
2020-12-25 20:43:39,457 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-5 - Java version: 15
2020-12-25 20:43:39,457 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-5 - JVM: 15 Oracle Corporation
2020-12-25 20:43:39,469 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-5 - redirected OUT / ERR
2020-12-25 20:43:39,469 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-5 - installed SLF4JBridge
2020-12-25 20:43:39,482 [INFO] from com.jpro.internal.server.MonocleInitializer$ in application-akka.actor.default-dispatcher-5 - screen: null
2020-12-25 20:43:39,957 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-5 - finished init!
2020-12-25 20:43:39,957 [INFO] from com.jpro.internal.server.Initializer$ in JavaFX Application Thread - JavaFX version: 15.0.0.2-jpro+0-2020-09-30-150835
2020-12-25 20:43:40,088 [INFO] from com.jpro.internal.chart.model.ChartJSONImExporter in JavaFX Application Thread - Imported chart data Fri Dec 25 20:43:39 EET 2020
2020-12-25 20:43:40,090 [INFO] from com.jpro.internal.chart.model.DynamicDataModel in JavaFX Application Thread - Started Monitoring chart data...
2020-12-25 20:43:40,886 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-5 - application requested: 0!default
2020-12-25 20:43:40,900 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-5 - Creating Application: 0!default
2020-12-25 20:43:40,903 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-5 - remoteAddress 0:0:0:0:0:0:0:1
2020-12-25 20:43:40,903 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-5 - host          localhost:8080
2020-12-25 20:43:40,903 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-5 - uri           /app/0!default
2020-12-25 20:43:41,175 [INFO] from com.jpro.internal.server.ViewSerializerActor in JavaFX Application Thread - appdef: AppByMain(default,sample.Main,None,NamedClassLoader(system),false) clientinfo: ClientInfo(http://localhost:8080/,http://localhost:8080/app/default,1496.0,754.0,false,en-US,List(en-US, en),,Map(Webstorm-91a5c09 -> 8725eb96-f9b8-42ab-bfda-39f985199439, Phpstorm-1349f765 -> a06e5e8a-0dec-4479-b8e3-9be386be9261),Map(Host -> List(localhost:8080), Cookie -> List(Webstorm-91a5c09=8725eb96-f9b8-42ab-bfda-39f985199439; Phpstorm-1349f765=a06e5e8a-0dec-4479-b8e3-9be386be9261), Origin -> List(http://localhost:8080), Pragma -> List(no-cache), Upgrade -> List(websocket), Connection -> List(Upgrade), User-Agent -> List(Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.284), Cache-Control -> List(no-cache), Remote-Address -> List(0:0:0:0:0:0:0:1:52645), Timeout-Access -> List(<function1>), Accept-Encoding -> List(gzip, deflate, br), Accept-Language -> List(en-US,en;q=0.9), Raw-Request-URI -> List(/app/0!default), Tls-Session-Info -> List(Session(1608921819336|SSL_NULL_WITH_NULL_NULL)), Sec-WebSocket-Key -> List(16cDjJ+GbeLi3udP4VIgjA==), UpgradeToWebSocket -> List(), Sec-WebSocket-Version -> List(13), Sec-WebSocket-Extensions -> List(permessage-deflate; client_max_window_bits)))out: Actor[akka://application/system/Materializers/StreamSupervisor-0/$$f-actorRefSource#-1438222533]
2020-12-25 20:43:42,139 [INFO] from com.jpro.JS in JavaFX Application Thread - received msg: new MainID: 3375 userid: 1014793868
2020-12-25 20:45:01,698 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - 
2020-12-25 20:45:01,698 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - Application closed:
2020-12-25 20:45:01,698 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - startTime      : Fri Dec 25 20:45:01 EET 2020      
2020-12-25 20:45:01,698 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - averageLatency : 00:00:00.001 
2020-12-25 20:45:01,698 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - averageJitter  : 00:00:00.000  
2020-12-25 20:45:01,699 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - framerateServer: 00:00:00.000
2020-12-25 20:45:01,700 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - framerateClient: 00:00:00.000
2020-12-25 20:45:01,700 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - raw            : 282602
2020-12-25 20:45:01,700 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - zipped         : 65555
2020-12-25 20:45:01,700 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - 
2020-12-25 20:45:01,764 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-11 - application requested: 0!default
2020-12-25 20:45:01,764 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-11 - Creating Application: 0!default
2020-12-25 20:45:01,764 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-11 - remoteAddress 0:0:0:0:0:0:0:1
2020-12-25 20:45:01,764 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-11 - host          localhost:8080
2020-12-25 20:45:01,764 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-11 - uri           /app/0!default
2020-12-25 20:45:01,791 [INFO] from com.jpro.internal.server.ViewSerializerActor in JavaFX Application Thread - appdef: AppByMain(default,sample.Main,None,NamedClassLoader(system),false) clientinfo: ClientInfo(http://localhost:8080/,http://localhost:8080/app/default,1496.0,754.0,false,en-US,List(en-US, en),,Map(Webstorm-91a5c09 -> 8725eb96-f9b8-42ab-bfda-39f985199439, Phpstorm-1349f765 -> a06e5e8a-0dec-4479-b8e3-9be386be9261),Map(Host -> List(localhost:8080), Cookie -> List(Webstorm-91a5c09=8725eb96-f9b8-42ab-bfda-39f985199439; Phpstorm-1349f765=a06e5e8a-0dec-4479-b8e3-9be386be9261), Origin -> List(http://localhost:8080), Pragma -> List(no-cache), Upgrade -> List(websocket), Connection -> List(Upgrade), User-Agent -> List(Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.284), Cache-Control -> List(no-cache), Remote-Address -> List(0:0:0:0:0:0:0:1:52687), Timeout-Access -> List(<function1>), Accept-Encoding -> List(gzip, deflate, br), Accept-Language -> List(en-US,en;q=0.9), Raw-Request-URI -> List(/app/0!default), Tls-Session-Info -> List(Session(1608921819336|SSL_NULL_WITH_NULL_NULL)), Sec-WebSocket-Key -> List(LgbmjHJyW6T6xduftNOn+Q==), UpgradeToWebSocket -> List(), Sec-WebSocket-Version -> List(13), Sec-WebSocket-Extensions -> List(permessage-deflate; client_max_window_bits)))out: Actor[akka://application/system/Materializers/StreamSupervisor-0/$$k-actorRefSource#-228607119]
2020-12-25 20:45:02,892 [INFO] from com.jpro.JS in JavaFX Application Thread - received msg: new MainID: 3375 userid: 145628015
2020-12-25 20:45:23,967 [INFO] from akka.event.slf4j.Slf4jLogger in application-akka.actor.default-dispatcher-7 - Slf4jLogger started
2020-12-25 20:45:24,515 [INFO] from play.api.Play in Thread-0 - Application started (Prod) (no global state)
2020-12-25 20:45:24,942 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Enabling HTTP/2 on Akka HTTP server...
2020-12-25 20:45:24,943 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Listening for HTTP on /[0:0:0:0:0:0:0:0]:8080
2020-12-25 20:45:25,515 [INFO] from com.jpro.activity in application-akka.actor.default-dispatcher-8 - Starting the server
2020-12-25 20:45:25,516 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 -  *** Starting JPro: https://www.jpro.one/ ***
2020-12-25 20:45:25,516 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - OS: Windows 10
2020-12-25 20:45:25,521 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - JPro: 2020.1.1
2020-12-25 20:45:25,522 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - Java version: 15
2020-12-25 20:45:25,522 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - JVM: 15 Oracle Corporation
2020-12-25 20:45:25,533 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - redirected OUT / ERR
2020-12-25 20:45:25,533 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - installed SLF4JBridge
2020-12-25 20:45:25,547 [INFO] from com.jpro.internal.server.MonocleInitializer$ in application-akka.actor.default-dispatcher-8 - screen: null
2020-12-25 20:45:26,021 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - finished init!
2020-12-25 20:45:26,021 [INFO] from com.jpro.internal.server.Initializer$ in JavaFX Application Thread - JavaFX version: 15.0.0.2-jpro+0-2020-09-30-150835
